Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month
2013-04-25 16:49,1366876199,siri,3.08201,0,144.033463,19.89,20600000000,21660000000,6.14,24.15,1.03,6.04,4.08,6.37,19.02,102.08,25.63,6.59,146.41,3400000000,0.81,13.9,1700000000,1140000000,2320000000,0.51,119,520950000,0.08,2440000000,60.28,0.79,0.77,806770000,-91950000,2.06,3.09,2.99,46975400,6560000000,3170000000,31.93,29.2,389820000,7.8,10.6,399790000
2007-04-06 22:29,1175866153,sjm,38.073399,-4.57,115.361717,-3.25,3100000000,3380000000,20.85,18.46,2.35,1.43,1.76,1.57,10.341,6.98,11.92,6.09,8.6,2160000000,38.059,-2.5,692850000,326760000,150420000,2.63,29.1,152170000,2.688,426380000,0.243,2.351,31.035999,285740000,205220000,0.35,50.97,48.98,228165,56620000,53270000,10.82,53.2,1770000,5.8,3.4,1530000
2007-07-12 1:00,1184169646,sjm,44.215401,-29.7,124.011833,-18.17,3580000000,3760000000,22.84,18.3,2.39,1.64,1.96,1.75,11.076,7.32,12.53,6.56,8.92,2150000000,38.063,-1.6,702060000,339350000,157220000,2.76,19,200120000,3.516,425640000,0.237,2.704,31.625,273420000,275970000,0.34,59.9,54.85,326864,56920000,53560000,10.82,55.5,1030000,4.4,2,1260000
2008-06-07 9:31,1212798688,sjm,37.198452,-5.45,111.123734,-28.8,2890000000,3360000000,16.92,15,1.97,1.23,1.63,1.38,9.29,7.24,12.34,6.44,9.75,2430000000,42.902,27.2,702060000,361300000,175830000,3.08,4.9,327660000,5.895,790420000,0.427,3.502,33.105,239800000,90460000,0.43,51.22,50.05,230575,55590000,51430000,7.22,54.7,571080,4,1.1,487020
2011-08-14 16:04,1313305448,sjm,64.21434,6.78,103.338837,21.71,8560000000,9520000000,18.46,13.41,2.04,1.76,1.6,1.97,8.62,9.94,19.02,7.04,9.03,4830000000,41.24,11,1800000000,1100000000,474790000,4.05,-21.3,343870000,3.01,1300000000,24.64,3.39,46.35,391560000,196880000,0.6,76.26,72.94,807043,114380000,109680000,3.4,73.1,1850000,3,1.7,1770000
2012-02-21 17:31,1329813084,sjm,62.915504,29.79,120.771408,13.36,8270000000,9860000000,18.1,13.84,2.09,1.59,1.55,1.9,8.91,8.95,17.64,6.46,8.57,5200000000,45.49,18.4,1800000000,1110000000,461010000,4.03,-15,496290000,4.38,2070000000,38.63,4.03,47.11,431950000,179300000,0.61,78.79,75.47,618261,113370000,109570000,4.11,74.9,1180000,2.4,1.1,1130000
2012-04-22 17:04,1335081888,sjm,69.465027,32.12,122.616142,15.73,8960000000,10660000000,20.3,15.23,2.41,1.66,1.67,1.99,9.81,8.41,16.66,6.34,8.38,5360000000,47.33,11.8,1800000000,1090000000,446200000,3.94,-11.5,370430000,3.31,2070000000,38.47,3.65,47.54,466420000,198570000,0.45,78.86,77.24,782848,112020000,108260000,4.11,74.9,2240000,2.8,2,1830000
2013-05-17 14:04,1368767055,sjm,91.803055,-1.73,151.683975,14.92,11030000000,12740000000,21.87,17.99,2.3,1.87,2.13,2.15,10.53,8.76,16.37,6.57,9.73,5910000000,54.29,6.3,1850000000,1210000000,513540000,4.71,31.9,438810000,4.09,2070000000,39.32,2.94,48.49,945330000,762370000,0.49,101.65,92.88,532756,107260000,102580000,4.39,74.4,2280000,4.9,2.1,2000000
2013-05-13 14:33,1368423198,sks,11.85,-50.99,148.594681,18.5,1700000000,2000000000,28.6,22.18,1.94,0.55,1.5,0.64,7.37,2,4.79,4.46,5.34,3150000000,21.03,5.6,1280000000,271070000,62880000,0.41,-44.7,80410000,0.56,359590000,31.27,1.98,7.96,174400000,32890000,1.46,11.53,10.96,1926910,144380000,95260000,36.04,62,23750000,9.9,32,23250000
2007-10-22 4:23,1192994602,slb,78.190956,-43.1,121.493011,-34.97,1.184E+11,1.208E+11,26.77,19.44,1.13,6.22,10.36,5.64,15.868,21.35,27.46,16.33,41.67,21410000000,18.124,20.3,6020000000,7610000000,4570000000,3.71,46.9,2880000000,2.42,5290000000,0.412,1.577,10.77,5470000000,983440000,0.78,104,88.56,9793520,1190000000,1160000000,2.87,79.9,22760000,2.8,2,28230000
2008-10-18 16:19,1224314365,slb,41.353413,40.49,76.820786,19.85,59970000000,62430000000,11.2,8.71,0.53,2.53,3.76,2.48,7.085,21.8,26.53,15.26,36.61,25210000000,21.095,19.6,8230000000,8810000000,5460000000,4.46,12.8,2900000000,2.417,5370000000,0.316,1.645,14.152,6570000000,1680000000,1.14,78.24,94.11,14028700,1200000000,1160000000,2.88,79.3,14560000,1.2,1.3,14950000
2008-12-26 1:46,1230223564,slb,32.78661,68.19,72.417717,32.04,45720000000,47960000000,8.28,9.56,3.08,1.7,2.54,1.81,5.248,21.35,26.1,14.96,35.39,26540000000,22.189,22.5,8230000000,9140000000,5630000000,4.62,12.7,3490000000,2.921,5740000000,0.322,1.516,14.879,7100000000,1710000000,1.51,44.57,76.16,17376100,1200000000,1160000000,2.89,78.9,15130000,0.8,1.3,15780000
2008-12-31 12:44,1230695067,slb,35.162331,56.2,74.976768,26.35,50380000000,52630000000,9.12,10.72,3.4,1.9,2.83,1.98,5.759,21.35,26.1,14.96,35.39,26540000000,22.189,22.5,8230000000,9140000000,5630000000,4.62,12.7,3490000000,2.921,5740000000,0.322,1.516,14.879,7100000000,1710000000,1.51,43.79,74.66,17113100,1200000000,1160000000,2.89,78.8,15130000,0.8,1.3,15780000
2011-06-09 1:07,1307549257,slb,73.822166,-23.72,112.648811,5.02,1.1362E+11,1.1691E+11,24.01,16.35,1.19,3.68,3.58,3.83,14.86,14.85,16.17,7.25,17.73,30560000000,23.67,55.7,5950000000,7870000000,4540000000,3.49,40.5,4160000000,3.07,8610000000,27.23,1.75,23.15,5340000000,-480120000,1.26,84.93,85.96,8690840,1360000000,1350000000,0.23,78.5,11190000,1.3,0.8,10350000
2011-08-09 0:38,1312817926,slb,66.761604,-3.73,102.778923,22.13,99410000000,1.1377E+11,19.53,13.49,1.08,3.19,3.43,3.32,13.22,14.77,16.1,7.92,18.64,34250000000,25.73,62.1,5950000000,8610000000,4840000000,3.77,63.7,4930000000,3.66,9560000000,29.82,1.61,23.6,5290000000,-758380000,1.35,86.93,87.32,8988200,1350000000,1350000000,0.23,78.5,18300000,2.3,1.3,13360000
2011-10-08 10:49,1318038556,slb,54.045135,16.29,101.754158,29,84520000000,89150000000,16.6,11.64,0.76,2.52,2.71,2.6,10.36,14.77,16.1,7.92,18.64,34250000000,25.73,62.1,5950000000,8610000000,4840000000,3.77,63.7,4930000000,3.66,9560000000,29.82,1.61,23.6,5290000000,-758380000,1.42,69.65,81.82,11923900,1350000000,1350000000,0.23,78.5,23960000,2.3,1.8,21980000
2011-11-18 11:15,1321582537,slb,61.534149,-2.54,107.267929,14.19,96240000000,1.0167E+11,21.2,14.52,0.83,2.56,3.06,2.7,10.78,12.3,16.47,7.35,14.08,37630000000,27.77,49.4,5950000000,9430000000,4410000000,3.38,-25,6060000000,4.52,11490000000,36.33,1.88,23.47,6140000000,1910000000,1.34,69.62,78.17,12194800,1340000000,1340000000,0.23,78.5,20470000,1.5,1.5,18820000
2011-12-22 7:09,1324505372,slb,58.821754,4.56,110.859764,16.51,90880000000,96920000000,20.02,13.79,0.79,2.43,2.9,2.58,10.28,12.3,16.47,7.35,14.08,37630000000,27.77,49.4,5950000000,9430000000,4410000000,3.38,-25,6060000000,4.52,11490000000,36.33,1.88,23.47,6140000000,2160000000,1.4,72.12,75.97,11509600,1340000000,1340000000,0.23,78.5,16980000,1.8,1.3,21310000
2012-02-20 16:29,1329722958,slb,67.554359,4.9,120.7183,14.84,1.0369E+11,1.0879E+11,21.17,13.59,0.67,2.62,3.32,2.75,10.92,12.64,16.9,7.81,15.26,39540000000,29.31,21,8120000000,9960000000,4780000000,3.67,35.5,4830000000,3.62,9930000000,31.64,1.95,23.44,6170000000,1520000000,1.5,74.11,72.16,8425230,1330000000,1330000000,0.23,78.6,13880000,1.5,1,14960000
2012-05-01 20:00,1335870000,slb,65.286339,0.13,125.096008,14.96,1.0051E+11,1.0495E+11,19.06,14.17,0.71,2.39,3.06,2.53,10.01,12.92,17.23,8.2,16.1,41440000000,30.86,21.7,8120000000,10480000000,5130000000,3.96,37.8,4080000000,3.06,10170000000,31.3,1.97,24.26,6060000000,1090000000,1.67,71.57,72.72,8433430,1330000000,1330000000,0.23,78.6,10470000,1.1,0.8,10010000
2012-09-25 0:42,1348501334,slb,63.901657,23.79,129.433502,19.87,98550000000,1.0681E+11,18.45,14.53,1,2.33,3.03,2.5,9.83,12.66,17.46,8.41,16.71,42790000000,32,16.2,8120000000,10870000000,5400000000,4.03,4.8,3500000000,2.64,10470000000,31.77,1.83,24.72,5500000000,1370000000,1.66,74.17,69.92,6693930,1330000000,1320000000,0.28,77,15100000,2.7,1.1,15310000
2012-10-01 16:06,1349075211,slb,63.804951,24.65,129.658051,19.88,97070000000,1.0296E+11,18.17,14.4,0.93,2.24,2.93,2.41,9.47,12.66,17.46,8.41,16.71,42790000000,32,16.2,8120000000,10870000000,5400000000,4.03,4.8,3500000000,2.64,10470000000,31.77,1.83,24.72,5500000000,1370000000,1.65,74.06,69.92,6501620,1330000000,1320000000,0.28,77,12940000,2.3,1,15100000
2013-05-11 7:16,1368224194,slb,68.056671,32.58,148.476563,17.34,1.0213E+11,1.062E+11,18.86,13.52,0.97,2.39,2.88,2.48,9.51,12.7,17.77,8.09,15.96,42900000000,32.28,7.6,9090000000,11170000000,5420000000,4.07,-3.2,5560000000,4.18,11100000000,31.02,1.86,26.82,7070000000,3200000000,1.81,74.32,73.91,6542510,1330000000,1330000000,0.28,77.2,11950000,1.7,0.9,12140000
2007-02-23 9:54,1172192057,sna,40.09539,2.59,115.750412,-4.94,2960000000,3450000000,30.01,17.5,1.65,1.17,2.79,1.37,12.706,3.97,8.04,5.88,9.82,2520000000,43.266,16.9,1070000000,271400000,100100000,1.69,38.7,63400000,1.086,549200000,0.51,1.632,18.202999,203400000,135510000,1.11,48.7,46.28,396861,58380000,55070000,5.94,79.2,1720000,5.6,2.9,1800000
2008-02-20 17:09,1203494950,sna,40.836315,-46.4,110.276123,-41.1,2860000000,3290000000,16.11,11.58,1.24,0.99,2.24,1.13,8.222,6.24,11.18,7.49,16.06,2900000000,50.159,13.6,1100000000,400500000,189200000,3.09,50.8,93000000,1.617,517900000,0.405,1.858,22.263,231100000,128290000,0.63,45.78,47.79,514963,57500000,56940000,1.16,78.1,723250,1.9,1.3,798680
2011-05-23 9:17,1306109869,sna,52.751904,3.36,114.964462,2.21,3530000000,4290000000,17.22,12.5,1.24,1.27,2.37,1.55,9.82,7.43,13.55,6.56,15.25,2770000000,47.67,14,1210000000,437100000,205900000,3.52,52.7,407500000,7,1170000000,77.74,2.06,25.6,157900000,11910000,1.56,60.63,57.47,301156,58200000,57880000,5.5,78.8,893400,3,1.5,952830
2011-05-24 15:25,1306218347,sna,52.920467,4.17,114.868706,2.35,3460000000,4220000000,16.88,12.25,1.24,1.25,2.32,1.53,9.66,7.43,13.55,6.56,15.25,2770000000,47.67,14,1210000000,437100000,205900000,3.52,52.7,407500000,7,1170000000,77.74,2.06,25.6,157900000,11910000,1.56,60.6,57.61,295781,58200000,57880000,5.5,78.8,893400,3,1.5,952830
2011-07-28 18:54,1311846887,sna,50.631531,25.96,113.92466,8.76,3330000000,4290000000,16.25,11.79,1.27,1.21,2.24,1.55,9.82,7.43,13.55,6.56,15.25,2770000000,47.67,14,1210000000,437100000,205900000,3.52,52.7,407500000,7,1170000000,77.74,2.06,25.6,157900000,11910000,1.52,60.15,59.23,337795,58200000,57880000,5.5,78.8,1290000,4.1,2.2,1260000
2013-04-23 2:57,1366653473,sna,75.929977,44.34,143.361069,21.2,4780000000,5500000000,15.21,13.35,1.43,1.52,2.59,1.77,8.98,10.22,17.67,9.03,18.85,3110000000,53.44,1.6,1390000000,612000000,317900000,5.39,16.6,213600000,3.66,979400000,53.04,2.5,31.38,340000000,266740000,1.36,81.95,79.16,307148,58300000,57930000,0.82,87,1140000,3.9,2,1180000
2013-05-08 19:59,1368010776,sna,82.339699,31.26,148.412949,17.22,5190000000,5850000000,16.52,14.48,1.52,1.66,2.82,1.88,9.58,10.22,17.63,9.01,18.85,3110000000,53.44,1.6,1390000000,610800000,317900000,5.39,16.6,209300000,3.59,979400000,53.04,2.5,31.4,340000000,360690000,1.36,83.29,80.22,310675,58270000,57910000,0.82,87,1100000,4.2,1.9,1140000
2010-10-21 0:27,1287588432,sni,44.23423,-10.48,101.857262,7.03,8040000000,8450000000,23.85,19.02,1.49,4.44,5.13,4.75,11.68,19.01,34.57,15.66,21.32,1780000000,10.71,31.9,997600000,723430000,299660000,2.03,33.6,331010000,1.99,884320000,57.45,4.79,9.26,494200000,741670000,1.17,45.86,44.13,671244,166290000,53830000,30.88,67,2740000,4.3,3.1,2180000
2013-04-25 5:40,1366836032,sni,62.100075,12.67,144.033463,19.89,9880000000,10890000000,15,16.48,1.33,4.34,5.51,4.72,10.47,29.54,40.45,14.4,38.97,2310000000,15.16,9.2,1700000000,1040000000,681480000,4.44,126.5,437520000,2.95,1380000000,61.13,5.88,12.23,614680000,1070000000,1.06,65.41,61.63,767989,148380000,83620000,28.81,72.5,2540000,3.8,3.2,3540000
2008-12-12 11:48,1229050089,so,23.435575,-0.57,73.342812,28.09,28160000000,46630000000,15.94,14.78,2.83,1.69,2.1,2.8,9.163,10.56,20.68,4.57,13.67,16660000000,21.716,12.3,6490000000,5090000000,1760000000,2.28,2.4,806020000,1.041,18190000000,1.357,0.989,17.305,3510000000,-476600000,0.38,35.25,35.94,7489530,774580000,771580000,0.03,46.3,15410000,2.6,2,16410000
2009-02-03 17:42,1233650568,so,21.851759,1.07,69.576157,34.19,25870000000,44370000000,14.58,13.14,2.55,1.55,1.92,2.66,8.718,10.56,20.68,4.57,13.67,16660000000,21.716,13.8,6490000000,5090000000,1760000000,2.28,-8.9,806020000,1.036,18190000000,1.357,0.989,17.305,3510000000,-476600000,0.46,35.46,35.97,5581290,778000000,774990000,0.02,46.4,13200000,3.3,1.7,11950000
2011-10-05 1:40,1317746424,so,30.704828,16.06,100.619759,30.45,35860000000,57430000000,17.78,15.49,2.84,2.04,2.12,3.26,9.75,11.33,22.24,4.48,11.51,17620000000,20.85,7.4,6180000000,5890000000,2000000000,2.35,18.4,443000000,0.52,20770000000,114.96,0.97,19.8,4960000000,-297490000,0.28,41.48,39.9,6472610,857650000,856600000,0.01,43.8,15790000,2.5,1.9,12210000
2011-12-24 19:24,1324722272,so,34.477192,-1.57,111.850945,15.48,39560000000,59910000000,18.78,17,3.03,2.22,2.24,3.38,9.83,11.82,23.19,4.58,11.62,17730000000,20.84,2,6180000000,6100000000,2100000000,2.44,12.1,1520000000,1.77,20790000000,111.08,1.15,20.46,5060000000,28800000,0.25,43.92,41.75,5226220,861930000,860880000,0.01,43.8,13890000,3.5,1.6,14380000
2012-06-26 22:40,1340718058,so,35.553867,-0.86,117.91758,24.05,40260000000,62180000000,18.72,16.43,3.25,2.33,2.27,3.61,10,12.46,24.02,4.51,11.83,17250000000,20.01,-10.2,6850000000,6220000000,2150000000,2.48,-12.8,1050000000,1.21,21970000000,116.99,0.96,20.37,5470000000,-656000000,0.11,46.27,45.28,4239570,868690000,868540000,0.02,43.4,10960000,2.5,1.3,10340000
2007-03-15 6:03,1173906220,spg,68.736443,-19.22,111.106064,-5.35,24300000000,39830000000,50.02,17.21,2.6,7.3,7.86,11.96,17.753,16.92,39.62,4.14,13.6,3330000000,15.076,5,2480000000,2240000000,485750000,2.19,69.2,929360000,4.194,15390000000,3.868,0.591,13.978,1270000000,252450000,1.53,114.14,101.11,1515230,221590000,216050000,2.48,87.5,10160000,6.3,4.6,8840000
2008-06-17 12:11,1213672293,spg,62.404152,-44.3,110.536697,-30.69,22380000000,40150000000,52.36,14.33,1.82,6.07,8.19,10.88,16.544,12.95,41.57,4.06,13.61,3690000000,16.528,7,3220000000,2430000000,453620000,1.9,-12,428660000,1.907,17450000000,5.015,0.605,12.153,1370000000,1190000000,1.3,100.17,92.92,1782920,224760000,172960000,2.35,96.9,15020000,11,6.7,14760000
2008-12-19 20:02,1229684577,spg,36.498985,52.02,73.273483,27.86,12100000000,29500000000,30.85,8.01,1.1,3.05,4.48,7.82,11.87,11.57,41.64,4.14,12.89,3770000000,16.817,3.1,3220000000,2490000000,411050000,1.74,-30.8,646120000,2.861,17880000000,5.397,1.024,11.378,1700000000,685000000,1.49,53.25,79.95,6733240,225810000,173980000,2.34,102.7,20050000,2.1,9,15310000
2013-05-23 13:52,1369284747,spg,137.845459,4.33,150.330109,17.37,53910000000,78250000000,49.82,18.62,3.17,10.97,9.41,15.73,21.86,21.55,45.32,4.38,17.47,4980000000,16.22,8.6,3870000000,3580000000,1070000000,3.48,-56.1,829970000,2.68,22570000000,321.99,0.59,18.71,2490000000,1340000000,0.76,175.33,162.32,1240720,310050000,280910000,0.74,99.4,5360000,4,2,5600000
2008-01-01 13:52,1199163150,srcl,59.400002,-12.32,118.624741,-36.79,2620000000,5720000000,43.29,35.57,2.7,4.55,4.99,6.42,21.698,13.86,26.28,10.65,19.56,889910000,10.151,16.8,349870000,263400000,123320000,1.37,19.5,8520000,0.098,561590000,0.856,1.452,12.014,173590000,89550000,0.54,58.49,52.36,570239,44120000,82250000,5.45,80.5,2420000,4.5,2.9,2400000
2011-02-04 4:12,1296760338,srcl,83.629997,3.91,113.678421,4.74,6760000000,7640000000,33.79,28.65,1.98,4.93,6.54,5.62,18.21,14.9,27.2,10.59,22.5,1360000000,16.03,21.9,553100000,419800000,202510000,2.34,21.8,39260000,0.46,977440000,95.4,1.16,11.99,268740000,172560000,0.21,79.23,72.08,498869,85530000,80600000,15.46,83.5,4600000,9.4,5.8,5210000
2012-07-13 2:19,1342113553,srcl,92.82,26.38,121.285904,26.15,7870000000,9170000000,33.05,25.21,1.72,4.52,6.04,5.28,17.47,14.04,26.26,9.64,19.64,1740000000,20.37,15.6,760740000,525010000,243930000,2.8,16.5,30680000,0.36,1340000000,101.06,1.28,15.29,340080000,211180000,0.16,89.07,85.83,457125,85080000,81990000,8.66,87.5,4400000,8.6,6,3700000
2013-03-31 18:33,1364722384,srcl,106.18,7.01,142.352524,21.77,9140000000,10470000000,34.47,25.4,1.87,4.71,5.84,5.47,18.36,14.01,25.81,9.18,19.39,1910000000,22.4,12.8,857300000,570070000,268000000,3.08,9,31830000,0.37,1360000000,87.08,1.33,17.93,387450000,278810000,0.24,98.88,94.53,489793,86090000,83000000,3.15,91,2310000,3.9,3.1,2020000
2013-05-23 18:32,1369301520,srcl,111.279999,1.08,150.330109,17.37,9580000000,11010000000,34.96,26.66,1.99,4.87,5.94,5.6,18.73,14.12,25.82,9.31,18.95,1970000000,22.95,11.7,857300000,587870000,277760000,3.18,15,13200000,0.15,1270000000,78.3,1.37,18.66,386060000,285860000,0.23,108.73,99.07,422910,86280000,84280000,3.15,91,2460000,6,2.9,2360000
2007-03-08 16:46,1173339985,sre,43.166435,-11.17,112.117813,-6.14,15750000000,19930000000,9.53,16.06,3.1,1.33,2.08,1.57,6.465,12.91,15.88,5.2,20,12670000000,49.645,-0.6,5170000000,3080000000,1340000000,6.289,195.5,1500000000,5.725,5670000000,0.758,1.18,28.667,1220000000,-1010000000,0.47,58.86,54.3938,1085470,262920000,240570000,21.65,63.5,4070000,3.7,1.6,4400000
2007-05-04 6:39,1178228393,sre,45.669914,-4.64,120.70433,-4.41,16700000000,21160000000,11.81,15.49,3.26,1.41,2.21,1.8,7.951,11.96,15.72,4.31,15.96,11760000000,45.856,-17.5,5600000000,2660000000,1090000000,5.38,-64.8,920000000,3.499,5460000000,0.727,1.161,28.667,1630000000,43500000,0.37,62.8,58.07,1326060,262920000,241250000,0.41,51.3,3600000,2.9,1.4,3010000
2008-01-01 21:48,1199191711,sre,45.54213,-29.17,118.624741,-36.79,15910000000,20820000000,17.49,15.79,2.11,1.51,2.72,1.8,8.262,8.08,15.9,3.94,12.42,11570000000,44.613,-1.2,5600000000,2520000000,966000000,3.54,-53.3,1070000000,4.101,5720000000,0.707,1.132,22.868,1810000000,-24500000,0.58,61.7,58.64,1270220,257090000,259760000,6.2,60,3720000,3.3,1.4,3910000
2013-03-12 6:50,1363038656,sre,68.359779,23.69,140.82663,22.73,19200000000,31460000000,22.76,16.64,3.13,1.98,1.85,3.26,11.76,8.9,16.43,2.84,8.7,9650000000,39.97,2.5,3030000000,2680000000,859000000,3.48,2.8,490000000,2.02,12890000000,119.79,0.87,42.43,2020000000,-2670000000,0.36,76.32,70.29,929920,242340000,225560000,0.3,71.1,3690000,4.8,1.6,3350000
2013-04-23 5:13,1366661627,sre,71.321304,22.39,143.361069,21.2,19890000000,32410000000,23.59,17.24,3.18,2.07,1.95,3.36,12.12,8.9,16.43,2.84,8.7,9650000000,39.97,2.5,3030000000,2680000000,859000000,3.48,2.8,490000000,2.02,12890000000,119.79,0.87,42.43,2020000000,-2670000000,0.37,80.29,73.44,928925,242340000,226350000,0.3,71.1,3040000,3.3,1.3,3450000
2013-05-10 1:26,1368116805,sre,71.356255,24.07,148.476563,17.34,19920000000,31760000000,25.33,17.38,3.27,2.03,1.93,3.2,11.77,8.08,15.84,2.75,7.72,9910000000,40.96,11.2,3030000000,2700000000,801000000,3.23,-24.6,1470000000,6.05,12820000000,113.08,0.8,42.84,2150000000,-1920000000,0.38,81.55,74.84,1027310,243290000,227070000,0.3,71.1,3380000,3.6,1.5,3040000
2006-06-27 20:29,1151407793,stx,13.897284,7.6,97.733696,23.61,10400000000,8860000000,9.67,9.71,0.89,1.19,3.05,1,5.207,12.57,12.29,13.39,38.92,8860000000,18.421,16.3,1670000000,1700000000,1110000000,2.18,19.7,2040000000,4.135,400000000,0.116,2.016,6.984,1800000000,-7750000,2.89,23.2,24.19,7075500,493300000,224100000,59.16,61.5,33800000,6,6.9,27740000
2011-09-02 15:22,1314944549,stx,7.736764,210.77,103.102608,22.32,4550000000,5080000000,9.96,4.8,0.43,0.43,1.94,0.46,3.22,4.66,7.51,5.9,19.7,10970000000,24.33,7.6,2150000000,1580000000,511000000,1.09,-68.6,3150000000,7.51,3510000000,142.59,1.86,5.8,1260000000,156250000,2.2,12.98,14.8,11198700,419550000,390740000,1.49,82.9,13040000,0.9,3.3,15290000
2011-11-02 23:39,1320244745,stx,12.302112,72.36,109.0355,17.66,7070000000,7410000000,15.38,6.79,0.56,0.62,2.81,0.67,4.71,4.53,7.44,6.17,18.77,11080000000,25.28,4.2,2150000000,1570000000,502000000,1.1,-6,2900000000,6.91,3480000000,143.67,1.97,5.78,1180000000,326500000,2.34,12.23,14.22,10418800,419860000,391480000,1.49,82.9,12620000,1.7,3.6,13760000
2011-11-19 16:59,1321689592,stx,11.695773,76.01,107.267929,14.19,6720000000,7310000000,14.62,5.62,0.36,0.63,2.9,0.66,4.65,4.53,7.44,6.17,18.77,11080000000,25.28,4.2,2150000000,1570000000,502000000,1.1,-6,2900000000,6.91,3480000000,143.67,1.97,5.78,1180000000,326500000,2.34,14.45,14.22,10245500,419860000,390960000,1.49,82.9,15320000,1.2,4.3,12620000
2012-07-05 0:21,1341415285,stx,18.655853,90.34,122.215065,21.84,10690000000,11500000000,5.68,2.84,0.1,0.78,2.9,0.86,3.75,14.78,17.12,15.54,63.89,13320000000,30.97,65.1,2150000000,3060000000,1970000000,4.42,1132.3,2050000000,4.81,2860000000,77.9,2.02,8.48,2130000000,761000000,2.64,24.67,25.02,14510700,425230000,373390000,12.29,74.1,17820000,1.3,5,19990000
2012-09-11 9:44,1347324258,stx,22.616156,40.69,128.576462,20.34,11870000000,12900000000,4.6,4.41,0.15,0.79,3.38,0.86,3.27,19.16,20.98,20.27,96.04,14940000000,35.07,56.8,4680000000,3950000000,2860000000,6.49,751.3,2120000000,5.33,2860000000,81.87,1.86,8.83,3260000000,1610000000,2.68,32.09,28.16,11792800,397270000,328160000,12.29,74.1,23460000,2.1,6.6,25930000
2013-04-23 3:29,1366655361,stx,27.721308,55.75,143.361069,21.2,12490000000,13310000000,4.52,6.36,-0.92,0.76,4.23,0.82,3.06,19.8,21.25,24.22,101.19,16330000000,40.33,14.8,4680000000,4340000000,3230000000,7.7,-12.6,1870000000,5.22,2820000000,96.34,1.9,8.14,4360000000,2550000000,2.87,35.05,31.72,5828050,358860000,309680000,13.7,80.6,29300000,5.7,8.5,31650000
2013-04-25 8:37,1366846625,stx,28.113693,49.63,144.033463,19.89,13080000000,13310000000,4.73,6.67,-0.92,0.8,4.48,0.82,3.06,19.8,21.25,24.22,101.19,16330000000,40.33,14.8,4680000000,4340000000,3230000000,7.7,-12.6,1870000000,5.22,2820000000,96.34,1.9,8.14,4360000000,2550000000,2.87,35.28,31.8,5678110,358860000,309680000,13.7,80.6,29300000,5.7,8.5,31650000
2006-06-24 16:31,1151134295,stz,25.168053,-6.9,98.151772,23.2,5800000000,8600000000,19.03,12.91,1.03,1.26,1.95,1.87,10.014,7.07,15.85,6,11.3,4600000000,20.848,1,1320000000,858410000,315460000,1.36,22.2,10880000,0.049,2810000000,0.944,2.081,13.34,435970000,-156010000,-0.03,24.75,25.46,1160750,223470000,198290000,10.96,70,4890000,4.7,2.5,5340000
2007-03-14 19:12,1173867121,stz,18.725651,-5.7,110.954712,-3.73,4510000000,8770000000,14.4,13.83,1.12,0.87,1.34,1.71,9.113,6.25,15.83,5.9,10.26,5120000000,22.687,18.4,1320000000,962610000,312560000,1.335,-1.1,34700000,0.148,4330000000,1.3,1.973,14.242,271770000,-91060000,0.34,23.1131,26.368,2525690,234390000,207970000,94.46,86.4,5760000,3.6,2.8,7060000
2008-03-12 17:54,1205312089,stz,18.133808,-29.86,106.576462,-41.14,4090000000,8830000000,14.7,11.02,1.4,1.03,1.18,2.19,12.031,7.24,14.39,3.62,8.53,4030000000,20.177,-27.1,1520000000,733900000,263360000,1.29,10.9,24900000,0.115,4700000000,1.339,1.974,16.292999,452300000,318850000,1.13,20.2349,22.9482,1789130,215630000,183790000,120.89,87.8,10410000,6.6,5.5,9620000
2011-08-16 4:07,1313435270,stz,18.754761,63.74,104.624908,20.37,4130000000,7030000000,7,8.95,1.21,1.27,1.49,2.21,10.56,18.39,17.27,4.58,23.34,3180000000,15.18,-19.3,1190000000,666100000,584900000,2.75,51.7,13400000,0.06,3000000000,110.55,2.5,12.67,800500000,654550000,0.98,20.25,20.72,2237470,214450000,173170000,92.16,87,3260000,1.6,2.4,3360000
2011-08-17 7:29,1313533755,stz,18.599524,66.56,104.694885,21.17,4150000000,7120000000,7.03,8.99,1.26,1.3,1.53,2.24,10.68,18.39,17.27,4.58,23.34,3180000000,15.18,-19.3,1190000000,666100000,584900000,2.75,51.7,13400000,0.06,3000000000,110.55,2.5,12.67,800500000,654550000,0.98,20.22,20.71,2238990,214450000,173170000,92.16,87,3260000,1.6,2.4,3360000
